Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDE56,OUT049,1010.666137
FDH34,OUT013,3265.639653
DRI49,OUT013,1301.725438
DRI59,OUT046,3821.868575
DRC36,OUT049,2798.991264
FDS15,OUT019,221.3128967
FDI07,OUT018,3105.401951
FDZ15,OUT018,1769.15029
NCX41,OUT027,6415.999045
NCO29,OUT019,443.4629602
FDF57,OUT013,2749.513048
FDI33,OUT035,1382.745563
DRJ47,OUT049,2763.494669
FDB34,OUT046,1322.196741
FDY22,OUT027,3732.654967
DRL11,OUT017,2534.187057
FDY46,OUT035,3113.367863
FDG17,OUT013,4051.329689
FDE52,OUT018,1326.114209
DRP47,OUT027,5922.759601
FDO01,OUT010,289.1266506
FDL09,OUT046,2634.840731
FDR57,OUT013,2378.358154
DRD37,OUT035,756.2801327
FDQ36,OUT027,1030.146703
FDL33,OUT049,3157.415763
FDL48,OUT045,704.5028247
FDL28,OUT049,3810.636358
NCN29,OUT046,787.6568115
FDO13,OUT035,2450.821442
FDB38,OUT045,2713.844415
FDI36,OUT035,3114.472798
FDI58,OUT035,1453.251606
FDH22,OUT018,1923.705406
FDQ27,OUT013,2026.74739
FDT33,OUT046,2429.136281
FDC56,OUT045,1977.032454
FDF14,OUT046,2288.46464
FDQ39,OUT017,3184.488086
NCM43,OUT017,2713.038492
FDS46,OUT035,2068.245787
FDI22,OUT049,3660.939618
NCE43,OUT045,2777.017766
FDZ36,OUT010,625.2463061
FDR13,OUT019,278.0942022
FDP46,OUT018,1306.976836
FDW56,OUT019,466.4537462
FDB40,OUT017,2579.579933
FDM28,OUT018,2674.039395
FDV49,OUT013,4605.318007
NCS53,OUT018,2497.979561
FDO03,OUT049,3978.977196
FDT15,OUT035,3342.929859
FDD33,OUT049,3750.659272
FDX13,OUT017,4194.332779
FDH60,OUT013,2918.403872
DRH51,OUT046,1249.809533
NCL07,OUT049,650.5621681
FDW51,OUT045,3454.820423
FDF21,OUT019,488.3658127
FDH26,OUT019,294.3317361
FDJ03,OUT049,733.5622828
FDU35,OUT017,1583.743636
DRL01,OUT018,3116.02111
FDE59,OUT045,617.352678
FDI60,OUT035,1000.424993
DRH39,OUT035,1427.12103
FDK36,OUT049,823.9588837
FDN52,OUT045,1351.395544
FDU12,OUT017,4060.139347
NCT05,OUT027,5707.976421
FDS37,OUT027,2846.110578
FDK24,OUT017,758.4196802
DRF36,OUT013,3198.687847
FDN46,OUT010,182.2526248
NCN06,OUT045,2520.537812
FDD59,OUT035,1276.41207
FDM14,OUT045,1684.49746
FDO10,OUT018,782.3756096
FDU35,OUT013,1513.781801
NCA30,OUT018,2964.049765
NCO41,OUT049,1565.206599
FDI24,OUT046,2791.918306
FDZ16,OUT046,3181.016444
FDV47,OUT046,1304.953346
FDV16,OUT045,686.3985637
FDZ22,OUT035,1373.000154
FDO20,OUT010,653.5881214
FDW38,OUT013,802.3447144
FDW52,OUT045,2810.410605
FDT43,OUT019,106.1795703
NCS29,OUT045,4324.417325
NCC31,OUT017,2381.106153
FDA21,OUT017,3142.73092
FDQ55,OUT046,2120.279917
NCE54,OUT049,1276.452426
FDD45,OUT017,1436.533213
NCP17,OUT017,986.3927718
FDR47,OUT035,3139.078148
DRM35,OUT013,2894.617589
FDR47,OUT019,480.6249265
FDX19,OUT010,611.1828922
FDV22,OUT027,5007.191306
FDQ46,OUT027,3585.125691
DRO47,OUT045,1685.765045
FDB44,OUT010,676.5235868
FDN02,OUT010,542.1031137
FDW10,OUT045,3387.072593
FDJ41,OUT019,555.4940078
FDM50,OUT046,818.6185701
FDW10,OUT035,2826.156614
FDY48,OUT049,1690.231502
NCE30,OUT027,5185.503867
FDO04,OUT045,910.3887739
FDQ26,OUT010,145.2856625
NCX29,OUT018,2185.316565
FDE39,OUT046,1864.432827
NCR54,OUT027,5685.699473
NCP55,OUT027,1308.795259
FDX22,OUT017,4156.965639
FDI05,OUT035,1258.354667
FDC51,OUT027,3543.732288
FDC10,OUT013,1872.312646
FDJ46,OUT045,3071.033558
FDV10,OUT010,91.61527473
FDX12,OUT027,5923.178859
FDL43,OUT019,168.8578567
DRB13,OUT046,3202.693479
FDF59,OUT027,3129.51353
FDT35,OUT049,2687.629224
NCJ19,OUT035,948.3437428
FDT35,OUT018,2694.414428
FDI48,OUT046,728.6264091
DRC24,OUT019,300.2558739
NCZ05,OUT017,1684.17639
FDJ57,OUT049,3406.21058
FDX11,OUT017,3247.823818
FDE09,OUT035,1758.360192
NCK06,OUT049,2038.086352
DRE37,OUT017,3163.234698
FDV56,OUT046,1636.682708
FDY43,OUT017,2758.667676
FDV35,OUT013,2591.090641
FDF05,OUT019,572.0935296
FDA36,OUT035,3115.006886
FDS13,OUT027,6045.161124
FDU47,OUT013,2255.450154
FDI36,OUT010,454.2233761
FDH48,OUT046,1303.754373
FDZ14,OUT013,2046.895196
FDS46,OUT013,2159.939839
FDE21,OUT017,1986.169459
FDA26,OUT049,3728.67036
FDV12,OUT046,1482.860845
FDL46,OUT019,260.3220092
FDN57,OUT013,2258.072184
NCJ18,OUT017,1959.712498
FDO36,OUT045,3056.206624
FDX55,OUT018,2878.498288
FDT25,OUT019,265.9050768
FDD16,OUT049,1219.149457
NCX18,OUT013,3099.321168
NCG55,OUT018,1718.128606
NCV18,OUT049,1933.673615
NCS18,OUT035,1726.933682
FDC37,OUT045,1675.058322
FDE47,OUT046,2127.91493
DRG49,OUT019,500.2833874
FDC39,OUT049,3772.993738
FDH24,OUT019,398.5656043
FDV39,OUT027,4475.00821
NCL17,OUT045,2264.195053
NCY53,OUT035,1788.086534
FDH52,OUT013,890.8327098
NCD19,OUT018,774.9399068
FDI44,OUT046,1265.189167
DRD49,OUT027,6664.679641
FDN08,OUT035,1866.226982
FDO20,OUT027,6520.928694
FDY02,OUT046,3925.921046
FDX23,OUT045,1414.767315
FDX01,OUT017,1907.522279
FDH20,OUT027,2631.620628
NCX41,OUT017,4142.315325
FDD21,OUT027,2770.346047
DRH11,OUT019,174.0597329
DRE60,OUT018,3971.257487
FDB10,OUT013,3973.718125
FDH38,OUT013,1886.203395
NCL07,OUT018,363.7843041
FDD48,OUT046,2145.318165
NCT54,OUT027,2795.134314
FDF32,OUT027,5511.033892
DRH51,OUT045,1250.261504
DRG03,OUT035,2720.942047
NCY42,OUT019,358.8792623
FDH32,OUT017,1585.910662
NCJ06,OUT027,3120.057037
FDH47,OUT027,2727.793025
FDZ08,OUT018,1245.157566
FDK16,OUT017,1568.532676
DRG01,OUT018,1172.014038
NCM53,OUT027,2568.43978
NCB07,OUT035,3009.70366
NCZ06,OUT035,3875.825252
FDU48,OUT049,2084.556045
NCB55,OUT027,1624.588072
FDP15,OUT013,4405.370728
FDF17,OUT046,3163.584
NCN06,OUT049,2480.923164
DRM48,OUT018,380.7177445
FDH10,OUT046,1775.576499
FDC60,OUT018,1684.125752
FDE35,OUT018,717.6374114
DRI23,OUT013,2520.704411
NCR38,OUT013,3936.521217
FDP04,OUT035,985.9695419
NCW17,OUT045,2234.82483
FDX34,OUT017,1942.22703
NCK53,OUT045,1588.107061
NCO54,OUT010,137.9020276
NCH55,OUT046,2124.012082
FDT44,OUT027,2925.943479
DRG49,OUT046,4135.402259
FDX46,OUT010,177.229823
DRG36,OUT049,3050.816276
FDU37,OUT049,1415.438143
FDK10,OUT049,2991.866516
DRF37,OUT027,8011.503656
FDC44,OUT035,1874.956762
FDP15,OUT046,4001.454074
FDZ27,OUT027,1472.423367
FDY22,OUT019,381.4903583
DRG51,OUT035,2869.263265
FDN58,OUT045,3837.324153
FDW01,OUT049,2673.596192
FDX24,OUT018,1219.171958
FDO51,OUT017,686.2425661
FDJ52,OUT027,4075.886913
NCY06,OUT010,289.0622515
FDE20,OUT018,2855.772908
FDT23,OUT010,152.7488211
FDQ51,OUT046,745.5300556
FDE35,OUT046,864.4882101
FDB46,OUT013,3226.54156
NCG19,OUT035,3408.876682
NCL06,OUT018,3707.287662
FDT36,OUT019,56.81870686
FDC56,OUT049,2106.157678
FDJ26,OUT049,3242.940365
FDZ59,OUT017,2593.520002
FDV11,OUT027,4528.882113
FDR13,OUT010,299.5525017
FDI15,OUT018,4367.86855
FDF47,OUT018,3534.630867
NCB54,OUT019,269.6662239
NCK19,OUT027,5759.45953
FDX16,OUT017,2714.601598
FDL50,OUT045,1960.322922
NCE31,OUT035,555.4359567
DRJ01,OUT049,2364.861819
FDE22,OUT013,2525.126232
FDY20,OUT019,206.3679266
NCO14,OUT045,620.0120466
NCR50,OUT017,2544.481247
DRM47,OUT017,3124.093964
FDO27,OUT010,293.3574333
FDJ20,OUT027,2673.072879
NCX17,OUT013,3537.278398
FDG59,OUT049,601.3236353
FDD52,OUT045,1537.675902
FDO48,OUT017,3921.275148
FDC59,OUT019,146.8193347
FDS15,OUT018,1523.560178
FDB47,OUT035,3864.827261
FDV14,OUT019,218.0388494
FDB27,OUT013,3318.950333
FDA35,OUT035,2005.772907
FDN51,OUT018,3642.352347
FDO39,OUT019,380.6509983
FDB28,OUT049,2902.796793
DRJ25,OUT046,823.5112197
FDH46,OUT027,2844.950376
FDI10,OUT045,2863.646822
FDU21,OUT018,360.6461101
FDD09,OUT049,3000.312159
FDD10,OUT046,2670.35163
FDN31,OUT010,461.0049488
FDA46,OUT018,3182.629962
FDM56,OUT046,1630.944832
FDF11,OUT010,643.1850721
FDS32,OUT018,1887.114407
NCM06,OUT013,2392.839996
FDZ26,OUT045,3739.428653
FDO01,OUT013,2143.829128
FDJ46,OUT049,2783.045305
FDG26,OUT019,512.3844004
FDZ38,OUT035,3366.351296
NCO55,OUT013,1685.20724
FDT60,OUT035,1992.844287
FDW37,OUT049,1423.113098
NCK42,OUT018,3128.662756
FDA45,OUT046,2500.239204
FDW55,OUT018,3789.438493
FDY44,OUT017,3103.73381
FDQ31,OUT017,1447.619721
FDM09,OUT049,2900.162441
FDH12,OUT018,1547.534875
NCQ43,OUT035,1729.450851
FDT33,OUT035,2682.682975
NCT41,OUT018,2327.101931
DRJ25,OUT010,120.167555
NCQ41,OUT046,3217.229232
NCN17,OUT049,1652.448805
DRO35,OUT027,2704.27313
FDU27,OUT018,692.6414063
FDY43,OUT027,4797.207584
FDG46,OUT035,1872.369515
DRL49,OUT018,1896.372551
NCB55,OUT049,841.8168477
FDK28,OUT049,4747.585873
FDO49,OUT045,756.6188688
FDT03,OUT013,1994.515899
FDW33,OUT027,2979.949797
FDR02,OUT035,1763.907932
FDF50,OUT013,3066.281668
FDA40,OUT018,1267.870587
NCT53,OUT018,2664.777473
FDY60,OUT035,2218.477489
FDP44,OUT027,2809.947969
NCQ50,OUT045,3671.963258
NCC30,OUT017,2865.487008
FDQ60,OUT018,1903.155154
FDG41,OUT046,1646.850338
FDQ03,OUT046,3614.531768
FDM03,OUT045,1676.638378
FDZ51,OUT018,1357.29188
DRF51,OUT035,698.1008243
FDF39,OUT017,4456.746066
FDW52,OUT035,2830.456324
FDY22,OUT049,2618.197419
FDG14,OUT013,2336.874654
FDA57,OUT017,656.8962611
FDL45,OUT019,290.7025498
FDX28,OUT046,1515.376727
NCQ54,OUT013,3013.900474
FDH40,OUT045,1280.498275
FDU52,OUT035,2421.511365
FDT60,OUT010,240.4549726
FDK08,OUT045,1440.965514
FDN04,OUT049,2930.160049
FDE50,OUT013,3106.817825
FDI16,OUT049,843.6225319
FDM50,OUT049,893.6849873
NCV30,OUT049,982.8560715
FDT44,OUT013,1898.256662
FDY60,OUT013,2612.052309
FDT56,OUT017,918.1574113
FDV58,OUT018,2267.950926
FDU04,OUT013,2107.104938
NCN05,OUT027,4968.761992
FDI53,OUT018,2337.720551
FDD34,OUT046,2598.32098
FDW47,OUT027,3561.830018
FDT51,OUT027,3332.498727
FDO27,OUT013,1482.251331
NCQ18,OUT018,1402.36757
NCW05,OUT013,1935.93809
FDI15,OUT010,531.8681159
NCH43,OUT010,479.8375945
FDT40,OUT049,1956.303083
NCG19,OUT017,3420.869953
NCM30,OUT035,654.8187595
FDB38,OUT017,2559.281885
FDB22,OUT046,2296.519107
FDC58,OUT046,613.0903081
NCI29,OUT013,2020.860397
FDA23,OUT010,246.574493
DRG48,OUT013,2672.436409
FDV21,OUT013,2116.200356
NCG18,OUT019,258.2716274
FDG40,OUT045,576.586021
FDU24,OUT018,1587.458103
FDA22,OUT049,2566.225715
FDY35,OUT046,786.4587109
FDJ15,OUT045,3389.796046
NCW18,OUT018,3191.35716
FDK56,OUT018,3044.032767
FDF44,OUT046,2115.735003
FDP51,OUT049,2058.192387
FDU22,OUT027,3416.507026
FDM28,OUT017,2759.341843
NCL42,OUT046,4147.075737
FDJ15,OUT019,496.6340603
FDI32,OUT018,1805.494194
DRL11,OUT046,2446.546803
DRO59,OUT018,1105.803761
FDA07,OUT019,280.142105
NCO53,OUT013,3068.284879
FDO21,OUT045,3532.374012
FDW39,OUT045,3029.132012
NCV17,OUT013,2290.946095
FDE22,OUT046,2512.339048
NCB06,OUT018,2364.740201
DRF48,OUT017,3202.019519
FDB05,OUT013,3908.386456
FDP28,OUT027,7300.166654
FDP23,OUT046,3733.555912
NCS41,OUT018,2988.697572
FDS40,OUT018,323.0527921
FDA16,OUT017,3837.331884
FDN20,OUT035,3040.717855
FDF04,OUT027,7532.858773
DRG36,OUT018,2564.803338
FDW16,OUT018,1311.382907
FDU09,OUT017,827.5253333
FDW01,OUT046,2653.401067
FDB15,OUT045,4646.378799
NCJ17,OUT049,1340.163084
NCT18,OUT018,2959.949388
FDG16,OUT018,2847.711662
FDP27,OUT017,3178.129245
FDQ44,OUT027,3080.067402
FDL50,OUT027,3587.281532
FDW57,OUT027,5371.915401
FDS34,OUT013,1819.350413
NCV30,OUT035,971.6001222
FDD26,OUT018,2817.088826
FDA03,OUT045,2523.075455
FDS27,OUT018,2823.296632
FDM12,OUT013,3072.265173
NCV42,OUT027,3336.347301
NCS41,OUT046,3169.292148
FDN56,OUT018,1859.806302
DRK59,OUT046,3625.774847
NCG18,OUT046,1679.441101
NCN26,OUT017,1882.463761
FDI60,OUT027,1784.035683
NCI43,OUT049,729.4596937
NCL17,OUT049,2281.016078
FDQ19,OUT019,541.825484
FDY43,OUT049,2842.932532
FDR36,OUT049,684.7183747
FDJ58,OUT049,2906.583645
DRY23,OUT045,617.1876275
FDK26,OUT027,4524.666109
DRH03,OUT045,1514.584046
FDC10,OUT010,260.7389899
FDD23,OUT013,3191.923959
FDP32,OUT045,1994.213975
FDO31,OUT035,1339.31745
FDQ57,OUT013,2737.86383
FDX32,OUT027,3980.279388
FDC39,OUT027,5730.705795
FDU55,OUT046,4447.703277
FDL45,OUT013,2144.386438
DRK37,OUT049,3501.037855
FDK22,OUT013,3316.095427
DRG37,OUT027,4897.35018
FDK22,OUT017,3628.045791
DRH36,OUT018,963.8955639
DRC36,OUT018,2780.718128
DRE03,OUT027,849.6032722
FDF34,OUT046,2942.616793
FDZ22,OUT046,1369.270789
FDC44,OUT010,304.6805018
FDN31,OUT027,5273.506657
FDO03,OUT017,4121.657428
FDA01,OUT049,920.5652127
NCH42,OUT049,4055.265024
FDF46,OUT018,1721.982534
DRL35,OUT046,641.9138699
FDW46,OUT049,1147.082162
FDB58,OUT046,2238.641107
FDD47,OUT018,2600.730999
NCO17,OUT045,1848.602263
FDJ26,OUT017,3959.679379
FDU37,OUT045,1384.01467
